,Var,bin,bin_range,bin_num,bin_good_num,bin_bad_num,bin_rate,good_bin_rate,bad_bin_rate,bin_rate_cum,good_bin_rate_cum,bad_bin_rate_cum,good_rate,bad_rate,woe,iv
149,total_bal_il,1,"[15761.0, 98937.0]",17882,13422,4460,0.5746513272061187,0.5740558573200462,0.5764508207315497,0.9311652419821326,0.9297720371241607,0.9353754685278532,0.7505871826417627,0.24941281735823734,0.004163325457509316,9.971012140916219e-06
150,total_bal_il,2,"[98937.0, 781480.7]",2142,1642,500,0.06883475801786747,0.07022796287583935,0.06462453147214682,1.0,1.0,1.0,0.7665732959850607,0.2334267040149393,-0.08315248042859784,0.0004659392201285336
151,open_rv_24m,0,"[-0.001, 1.0]",10036,7841,2195,0.32251430040491036,0.3353577691287798,0.2837016931627246,0.32251430040491036,0.3353577691287798,0.2837016931627246,0.7812873654842567,0.21871263451574333,-0.16727461956006626,0.008640750455187767
152,open_rv_24m,1,"[1.0, 2.0]",5879,4465,1414,0.18892602352336269,0.1909670245070784,0.18275817500323122,0.511440323928273,0.5263247936358582,0.4664598681659558,0.7594829052559959,0.2405170947440041,-0.043936935692497424,0.0003606716927599228
153,open_rv_24m,2,"[2.0, 5.0]",10584,7826,2758,0.3401246866765216,0.3347162225738848,0.3564689156003619,0.8515650106047946,0.8610410162097429,0.8229287837663177,0.7394179894179894,0.2605820105820106,0.06296396674447335,0.0013696358403218444
154,open_rv_24m,3,"[5.0, 45.044999999999995]",4619,3249,1370,0.14843498939520536,0.13895898379025703,0.1770712162336823,1.0,1.0,1.0,0.7033990041134445,0.29660099588655553,0.24237319431465434,0.009237383519775585
155,total_pymnt_inv,0,"[-0.001, 2995.87]",3717,1080,2637,0.11944855067806415,0.046191351952440014,0.3408297789841024,0.11944855067806415,0.046191351952440014,0.3408297789841024,0.29055690072639223,0.7094430992736077,1.9985905773966055,0.5888615840044378
156,total_pymnt_inv,1,"[2995.87, 4996.67]",3730,1701,2029,0.11986631531589434,0.07275137932509303,0.26224634871397184,0.2393148659939585,0.11894273127753305,0.6030761276980743,0.45603217158176945,0.5439678284182305,1.2822364585915371,0.24297735847010773
157,total_pymnt_inv,2,"[4996.67, 10003.81]",7950,5643,2307,0.25547914390384985,0.24134981395149907,0.29817758821248547,0.4947940098978083,0.3602925452290321,0.9012537159105598,0.709811320754717,0.290188679245283,0.2114418513661977,0.01201576979876332
158,total_pymnt_inv,3,"[10003.81, 12309.1]",3249,2843,406,0.10440902371617714,0.12159445703776571,0.052475119555383226,0.5992030336139854,0.4818870022667978,0.953728835465943,0.8750384733764235,0.12496152662357649,-0.8403522408876831,0.05808459014199215
159,total_pymnt_inv,4,"[12309.1, 51003.93298]",12472,12114,358,0.40079696638601453,0.5181129977332022,0.04627116453405713,1.0,1.0,1.0000000000000002,0.9712957023733162,0.02870429762668377,-2.415674389978608,1.139816232579733
160,annual_inc,0,"[-0.001, 34800.0]",2598,1754,844,0.08348865608329584,0.07501817715238869,0.10908620912498385,0.08348865608329584,0.07501817715238869,0.10908620912498385,0.6751347190146266,0.3248652809853734,0.37440803282541274,0.012755344833092618
161,annual_inc,1,"[34800.0, 59858.0]",9032,6615,2417,0.2902500160678707,0.2829220307086951,0.3123949851363578,0.3737386721511665,0.35794020786108377,0.4214811942613416,0.7323959255978743,0.2676040744021258,0.09909701531601103,0.002920681816326184
162,annual_inc,2,"[59858.0, 76333.0]",6505,4935,1570,0.20904299762195513,0.21106881656045506,0.20292102882254104,0.5827816697731216,0.5690090244215389,0.6244022230838826,0.7586471944657955,0.24135280553420446,-0.039367342363644246,0.00032075674938476394
163,annual_inc,3,"[76333.0, 88880.0]",3197,2463,734,0.10273796516485635,0.10534194431375904,0.09486881220111154,0.685519634937978,0.674350968735298,0.7192710352849941,0.7704097591492024,0.22959024085079763,-0.10471665834443847,0.0010967113972362751
164,annual_inc,4,"[88880.0, 9532494.972]",9786,7614,2172,0.314480365062022,0.3256490312647021,0.2807289647150058,1.0,1.0,1.0,0.7780502759043532,0.22194972409564684,-0.14843054472703268,0.006667509947145985
165,num_actv_rev_tl,0,"[-0.001, 2.0]",4641,3764,877,0.14914197570537951,0.1609854155083187,0.11335142820214554,0.14914197570537951,0.1609854155083187,0.11335142820214554,0.8110321051497522,0.1889678948502478,-0.35082079717150316,0.016710993399208934
166,num_actv_rev_tl,1,"[2.0, 4.0]",9235,7157,2078,0.296773571566296,0.3061032462255678,0.2685795527982422,0.44591554727167554,0.4670886617338865,0.38193098100038775,0.7749864645370872,0.22501353546291283,-0.1307752949178409,0.004907172074365152
167,num_actv_rev_tl,2,"[4.0, 6.0]",7735,5797,1938,0.24856995950896588,0.24793635858175442,0.2504846839860411,0.6944855067806415,0.715025020315641,0.6324156649864289,0.7494505494505495,0.25054945054945055,0.010225682272562655,2.605836591133562e-05
168,num_actv_rev_tl,3,"[6.0, 8.0]",4602,3334,1268,0.14788868179188894,0.14259441426799538,0.16388781181336434,0.8423741885725304,0.8576194345836363,0.7963034767997932,0.7244676227727075,0.27553237722729246,0.1391777828480158,0.002963567859665834
169,num_actv_rev_tl,4,"[8.0, 10.0]",2402,1664,738,0.07719005077447137,0.07116889782301869,0.09538580845288872,0.9195642393470018,0.928788332406655,0.8916892852526819,0.6927560366361366,0.30724396336386345,0.29287391438090254,0.007092501410382522
170,num_actv_rev_tl,5,"[10.0, 41.041]",2503,1665,838,0.08043576065299826,0.07121166759334502,0.10831071474731808,1.0,1.0,1.0,0.6652017578905314,0.3347982421094686,0.41934740922912295,0.015557389308887672
171,total_acc,0,"[1.998, 9.0]",1977,1353,624,0.06353236069156115,0.05786749925152902,0.08065141527723924,0.06353236069156115,0.05786749925152902,0.08065141527723924,0.6843702579666161,0.3156297420333839,0.33198045136022347,0.007563814725968706
172,total_acc,1,"[9.0, 14.0]",4203,3027,1176,0.13506652098463912,0.12946409477781104,0.15199689802248934,0.19859888167620027,0.18733159402934008,0.23264831329972857,0.7201998572448252,0.2798001427551749,0.16045653059843748,0.0036155354332982944
173,total_acc,2,"[14.0, 25.0]",11994,8979,3015,0.38543608201041196,0.38402976776014713,0.3896859247770454,0.5840349636866122,0.5713613617894873,0.622334238076774,0.748624312156078,0.25137568784392195,0.014621023802061105,8.269880637226433e-05
174,total_acc,3,"[25.0, 41.0]",9974,7690,2284,0.320521884439874,0.32889953380950343,0.2952048597647667,0.9045568481264863,0.9002608955989907,0.9175390978415408,0.7710046119911771,0.22899538800882294,-0.10808278056220488,0.0036418140608923026
175,total_acc,4,"[41.0, 144.14399999999998]",2970,2332,638,0.09544315187351372,0.09973910440100936,0.08246090215845935,1.0,1.0,1.0,0.7851851851851852,0.21481481481481482,-0.19023355296400918,0.0032868938014310005
176,percent_bc_gt_75,0,"[-0.001, 5.6]",9214,7580,1634,0.2960987209974934,0.3241948590736068,0.21119296885097583,0.2960987209974934,0.3241948590736068,0.21119296885097583,0.8226611677881485,0.17733883221185154,-0.4285724920548852,0.04842950169962552
177,percent_bc_gt_75,1,"[5.6, 41.2]",8332,6318,2014,0.2677549971077833,0.2702194089217741,0.2603076127698074,0.5638537181052767,0.5944142679953809,0.47150058162078323,0.758281325012002,0.24171867498799807,-0.037370196921939006,0.0003704057740491125
178,percent_bc_gt_75,2,"[41.2, 63.6]",4674,3363,1311,0.1502024551706408,0.14383473760745905,0.16944552151996897,0.7140561732759175,0.7382490056028399,0.6409461031407522,0.7195121951219512,0.2804878048780488,0.16386648318501426,0.004196749091354341
179,percent_bc_gt_75,3,"[63.6, 72.7]",1939,1388,551,0.062311202519442124,0.05936444121295069,0.0712162336823058,0.7763673757953596,0.7976134468157906,0.712162336823058,0.7158329035585353,0.28416709644146465,0.1820253792477485,0.0021573270189999736
180,percent_bc_gt_75,4,"[72.7, 100.1]",6619,4476,2143,0.21270647213831223,0.19143749198066806,0.2769807418896213,0.9890738479336718,0.9890509387964587,0.9891430787126793,0.6762350808279196,0.3237649191720804,0.3693866372033451,0.03159853341931359
181,percent_bc_gt_75,-9999,[-9999],340,256,84,0.01092615206632817,0.010949061203541338,0.010856921287320668,1.0,1.0,0.9999999999999999,0.7529411764705882,0.24705882352941178,-0.008450934474664851,7.786683944819936e-07
182,num_rev_tl_bal_gt_0,0,"[-0.001, 2.0]",4674,3788,886,0.1502024551706408,0.1620118899961507,0.11451466976864418,0.1502024551706408,0.1620118899961507,0.11451466976864418,0.8104407359863073,0.18955926401369277,-0.34696679253930385,0.016479958156870887
183,num_rev_tl_bal_gt_0,1,"[2.0, 4.0]",9392,7263,2129,0.3018188829616299,0.3106368418801591,0.27517125500840117,0.4520213381322707,0.47264873187630985,0.38968592477704533,0.7733177172061328,0.22668228279386712,-0.12123086955110479,0.004299523935603461
184,num_rev_tl_bal_gt_0,2,"[4.0, 6.0]",7797,5831,1966,0.2505623754740022,0.24939053077284976,0.2541036577484813,0.7025837136062729,0.7220392626491596,0.6437895825255266,0.7478517378478902,0.2521482621521098,0.018722220646539698,8.824020317293239e-05
185,num_rev_tl_bal_gt_0,3,"[6.0, 8.0]",4612,3340,1272,0.14821003920560447,0.14285103288995338,0.16440480806514152,0.8507937528118774,0.864890295539113,0.8081943905906681,0.7241977450130095,0.27580225498699046,0.14052936909090524,0.0030289384268964046
186,num_rev_tl_bal_gt_0,4,"[8.0, 11.0]",3013,2069,944,0.09682498875249052,0.0884906548051837,0.12201111541941322,0.947618741564368,0.9533809503442967,0.9302055060100813,0.6866910056422171,0.3133089943577829,0.3212151995615417,0.010767281445594534
187,num_rev_tl_bal_gt_0,5,"[11.0, 36.035999999999994]",1630,1090,540,0.05238125843563211,0.04661904965570335,0.06979449398991858,1.0,1.0,0.9999999999999999,0.6687116564417178,0.3312883435582822,0.40354587549671467,0.00935235497387626
188,mo_sin_rcnt_rev_tl_op,0,"[-0.001, 1.0]",2610,1858,752,0.08387428497975448,0.07946623326632736,0.09719529533410882,0.08387428497975448,0.07946623326632736,0.09719529533410882,0.7118773946360153,0.28812260536398465,0.2013901157376399,0.0035704578617503104
189,mo_sin_rcnt_rev_tl_op,1,"[1.0, 8.0]",14371,10673,3698,0.4618227392505945,0.4564817586929558,0.47796303476799795,0.545697024230349,0.5359479919592832,0.5751583301021068,0.7426762229489945,0.2573237770510055,0.0459846561946892,0.0009878090949340152
190,mo_sin_rcnt_rev_tl_op,2,"[8.0, 16.0]",7154,5408,1746,0.22989909377209333,0.23129891792481075,0.22566886390073673,0.7755961180024424,0.7672469098840939,0.8008271940028435,0.7559407324573665,0.2440592675426335,-0.024642170161668538,0.0001387367492806186
191,mo_sin_rcnt_rev_tl_op,3,"[16.0, 294.294]",6983,5442,1541,0.22440388199755767,0.23275309011590609,0.19917280599715653,1.0,1.0,1.0,0.7793212086495775,0.22067879135042245,-0.15580537286149185,0.005231988687916607
192,num_bc_sats,0,"[-0.001, 3.0]",11955,9084,2871,0.3841827880969214,0.3885205936444121,0.37107405971306706,0.3841827880969214,0.3885205936444121,0.37107405971306706,0.7598494353826851,0.24015056461731493,-0.0459445119428011,0.000801572486569167
193,num_bc_sats,1,"[3.0, 8.0]",15643,11715,3928,0.5026994022752105,0.5010478593729951,0.5076903192451855,0.8868821903721319,0.8895684530174073,0.8787643789582525,0.7488972703445631,0.25110272965543695,0.013170029694044575,8.748139375824664e-05
194,num_bc_sats,2,"[8.0, 42.041999999999994]",3520,2582,938,0.11311780962786812,0.11043154698259271,0.12123562104174744,1.0,1.0,1.0,0.7335227272727273,0.26647727272727273,0.09334008876122074,0.0010084532316643052
195,inq_last_6mths,0,"[-0.001, 1.0]",26911,20474,6437,0.8648049360498746,0.8756682776613489,0.8319762181724183,0.8648049360498746,0.8756682776613489,0.8319762181724183,0.7608041321392739,0.2391958678607261,-0.05118348426551618,0.0022363118393796777
196,inq_last_6mths,1,"[1.0, 5.004999999999999]",4207,2907,1300,0.13519506395012532,0.12433172233865104,0.16802378182758174,1.0,1.0,1.0,0.6909912051343,0.30900879486570004,0.301152354052336,0.013157966568486182
197,revol_bal,0,"[-0.001, 3126.0]",3192,2516,676,0.10257728645799859,0.1076087421410547,0.08737236655034251,0.10257728645799859,0.1076087421410547,0.08737236655034251,0.7882205513784462,0.21177944862155387,-0.20832283061578302,0.004215699044461302
198,revol_bal,1,"[3126.0, 9336.0]",10104,7775,2329,0.324699530818176,0.3325349642872418,0.30102106759725994,0.42727681727617456,0.4401437064282965,0.38839343414760247,0.7694972288202692,0.2305027711797308,-0.09956475600150978,0.003137673434594828
199,revol_bal,2,"[9336.0, 15438.0]",7114,5247,1867,0.2286136641172312,0.22441298490227107,0.24130800051699625,0.6558904813934058,0.6645566913305676,0.6297014346645987,0.7375597413550745,0.2624402586449255,0.07258609101659486,0.0012263431411372327
200,revol_bal,3,"[15438.0, 575756.181]",10708,7843,2865,0.3441095186065943,0.33544330866943245,0.37029856533540134,1.0,1.0,1.0,0.7324430332461711,0.2675569667538289,0.09885664709775747,0.0034456738077294456
201,pct_tl_nvr_dlq,0,"[18.1818, 92.3]",8958,6557,2401,0.28787197120637575,0.28044138402976776,0.3103270001292491,0.28787197120637575,0.28044138402976776,0.3103270001292491,0.7319714221924537,0.26802857780754635,0.10126184711921786,0.003026272688529313
202,pct_tl_nvr_dlq,1,"[92.3, 96.1]",4627,3465,1162,0.14869207532617779,0.14819725418074506,0.15018741114126924,0.43656404653255354,0.42863863821051285,0.4605144112705183,0.7488653555219364,0.25113464447806355,0.013339736949437016,2.6548170341483683e-05
203,pct_tl_nvr_dlq,2,"[96.1, 100.1]",17533,13359,4174,0.5634359534674465,0.5713613617894872,0.5394855887294817,1.0,1.0,1.0,0.7619346375406376,0.23806536245936236,-0.05740579519108193,0.0018298540998400792
204,num_actv_bc_tl,0,"[-0.001, 1.0]",4606,3631,975,0.14801722475737517,0.15529703605491638,0.1260178363706863,0.14801722475737517,0.15529703605491638,0.1260178363706863,0.7883195831524099,0.2116804168475901,-0.2089161892549046,0.0061168988224627515
205,num_actv_bc_tl,1,"[1.0, 2.0]",6344,4914,1430,0.20386914326113503,0.21017065138360208,0.1848261600103399,0.3518863680185102,0.36546768743851843,0.3108439963810262,0.7745901639344263,0.22540983606557377,-0.12850411866558759,0.0032568715269486424
206,num_actv_bc_tl,2,"[2.0, 3.0]",6515,4950,1565,0.20936435503567066,0.21171036311535008,0.20227478350781958,0.5612507230541809,0.5771780505538685,0.5131187798888458,0.7597851112816577,0.2402148887183423,-0.04559204142689841,0.00043018733635332833
207,num_actv_bc_tl,3,"[3.0, 5.0]",8340,6146,2194,0.2680120830387557,0.26286300842564475,0.2835724440997803,0.8292628060929366,0.8400410589795133,0.7966912239886261,0.7369304556354916,0.2630695443645084,0.07583460930632968,0.0015704919633026337
208,num_actv_bc_tl,4,"[5.0, 27.026999999999997]",5313,3740,1573,0.17073719390706343,0.15995894102048672,0.20330877601137393,1.0,1.0,1.0,0.7039337474120083,0.29606625258799174,0.23980872381128426,0.010395668606594417
209,mths_since_last_record,0,"[-0.001, 27.0]",454,322,132,0.014589626582685263,0.013771866045079338,0.017060876308646764,0.014589626582685263,0.013771866045079338,0.017060876308646764,0.7092511013215859,0.2907488986784141,0.21416008820354662,0.0007043747281479699
210,mths_since_last_record,1,"[27.0, 119.11899999999999]",6323,4679,1644,0.2031942926923324,0.20011975535691373,0.21248545948041878,0.21778391927501767,0.21389162140199308,0.22954633578906553,0.7399968369444884,0.26000316305551163,0.059957595911492884,0.0007414178909981967
211,mths_since_last_record,-9999,[-9999],24341,18380,5961,0.7822160807249823,0.786108378598007,0.7704536642109344,1.0,1.0,1.0,0.7551045560987634,0.2448954439012366,-0.020115153528167617,0.00031489698333557887
212,mort_acc,0,"[-0.001, 1.0]",18143,12991,5152,0.5830387557040941,0.5556220863093965,0.6658911722890009,0.5830387557040941,0.5556220863093965,0.6658911722890009,0.7160337320178581,0.28396626798214186,0.1810378899500406,0.019962882652467186
213,mort_acc,1,"[1.0, 2.0]",4841,3786,1055,0.15556912397969022,0.16192635045549805,0.1363577614062298,0.7386078796837844,0.7175484367648945,0.8022489336952306,0.7820698202850651,0.21793017971493492,-0.17185957469751734,0.004394206839622842
214,mort_acc,2,"[2.0, 3.0]",3488,2771,717,0.1120894659039784,0.11851503357426971,0.09267157813105854,0.8506973455877628,0.8360634703391643,0.8949205118262892,0.7944380733944955,0.2055619266055046,-0.24597799310177415,0.006356921304736203
215,mort_acc,3,"[3.0, 22.022]",4646,3833,813,0.14930265441223728,0.16393652966083572,0.10507948817371074,1.0,1.0,0.9999999999999999,0.8250107619457598,0.17498923805424021,-0.44476224467116054,0.026177389886517327
216,loan_amnt,0,"[999.0, 3325.0]",1996,1661,335,0.06414293977762067,0.07104058851203969,0.04329843608633838,0.06414293977762067,0.07104058851203969,0.04329843608633838,0.8321643286573146,0.16783567134268537,-0.49513486662664435,0.013736106941235659
217,loan_amnt,1,"[3325.0, 7025.0]",5646,4550,1096,0.18143839578379073,0.19460245498481674,0.14165697298694585,0.2455813355614114,0.2656430434968564,0.18495540907328423,0.8058802692171448,0.19411973078285513,-0.31755033327545124,0.016812855453853304
218,loan_amnt,2,"[7025.0, 9300.0]",2838,2236,602,0.09120123401246867,0.09563320644968136,0.07780793589246478,0.3367825695738801,0.3612762499465378,0.262763344965749,0.7878787878787878,0.21212121212121213,-0.20627667780458475,0.003676937591510516
219,loan_amnt,3,"[9300.0, 16000.0]",10272,7586,2686,0.33009833536859695,0.32445147769556476,0.34716298306837273,0.6668809049424771,0.6857277276421025,0.6099263280341217,0.73851246105919,0.26148753894080995,0.06765836599592265,0.0015366233428318055
220,loan_amnt,4,"[16000.0, 21250.0]",3825,2739,1086,0.12291921074619191,0.11714640092382704,0.1403644823575029,0.789800115688669,0.8028741285659295,0.7502908103916246,0.716078431372549,0.283921568627451,0.18081804239238658,0.004198248032944285
221,loan_amnt,5,"[21250.0, 40039.99999999999]",6541,4609,1932,0.21019988431133108,0.1971258714340704,0.24970918960837535,1.0,1.0,1.0,0.7046323192172451,0.29536768078275494,0.23645453321353913,0.012433563953724285
222,total_rec_prncp,0,"[-0.001, 1000.0]",2121,156,1965,0.06815990744906485,0.006672084170908002,0.25397440868553706,0.06815990744906485,0.006672084170908002,0.25397440868553706,0.07355021216407355,0.9264497878359265,3.6393012282154085,0.900007653346615
223,total_rec_prncp,1,"[1000.0, 2000.0]",2661,545,2116,0.08551320778970371,0.023309524827851674,0.27349101719012536,0.15367311523876856,0.029981608998759676,0.5274654258756624,0.20481022172115745,0.7951897782788425,2.46240670947653,0.6160485853797141
224,total_rec_prncp,2,"[2000.0, 2993.46]",1860,430,1430,0.0597724789510894,0.018391001240323338,0.1848261600103399,0.21344559418985795,0.048372610239083014,0.7122915858860023,0.23118279569892472,0.7688172043010753,2.307554225727929,0.38405815392945053
225,total_rec_prncp,3,"[2993.46, 4998.57]",3258,1931,1327,0.10469824538852111,0.08258842650014969,0.17151350652707767,0.31814383957837905,0.1309610367392327,0.8838050924130799,0.592694904849601,0.40730509515039903,0.7307924630652771,0.06498577826115558
226,total_rec_prncp,4,"[4998.57, 11967.62]",9145,8296,849,0.2938813548428562,0.3548180146272614,0.10973245443970531,0.6120251944212353,0.48577905136649413,0.9935375468527852,0.9071623838162931,0.09283761618370695,-1.173559852436432,0.2876225738480086
227,total_rec_prncp,5,"[11967.62, 40039.99999999999]",12073,12023,50,0.3879748055787647,0.5142209486335059,0.006462453147214683,1.0,1.0,0.9999999999999999,0.9958585272923052,0.004141472707694856,-4.376644044385179,2.222278195256055
228,inq_last_12m,0,"[-0.001, 3.0]",23795,18096,5699,0.7646699659361141,0.7739617638253282,0.7365904097195295,0.7646699659361141,0.7739617638253282,0.7365904097195295,0.7604959025005253,0.23950409749947468,-0.04949048735931814,0.0018495265279736338
229,inq_last_12m,1,"[3.0, 4.0]",2593,1903,690,0.08332797737643807,0.08139087293101235,0.08918185343156262,0.8479979433125522,0.8553526367563405,0.8257722631510921,0.733898958735056,0.2661010412649441,0.0914144414567397,0.0007122081308581533
230,inq_last_12m,2,"[4.0, 32.032]",4730,3382,1348,0.1520020566874478,0.14464736324365937,0.17422773684890785,1.0,0.9999999999999999,1.0,0.7150105708245243,0.2849894291754757,0.1860644731753109,0.005503856631189431
231,installment,0,"[30.08988, 182.84]",5018,4130,888,0.16125715020245518,0.17663915144775671,0.11477316789453276,0.16125715020245518,0.17663915144775671,0.11477316789453276,0.8230370665603827,0.1769629334396174,-0.43115123180132436,0.026673595015572982
232,installment,1,"[182.84, 283.56]",5324,4250,1074,0.17109068706215053,0.18177152388691672,0.13881349360217138,0.3323478372646057,0.3584106753346734,0.25358666149670417,0.7982719759579263,0.20172802404207363,-0.26961927568806865,0.011582313010359158
233,installment,2,"[283.56, 314.55]",1748,1370,378,0.05617327591747542,0.058594585347076684,0.048856145792943,0.3885211131820811,0.4170052606817501,0.3024428072896472,0.7837528604118993,0.21624713958810068,-0.18176211204099899,0.001770079341342943
234,installment,3,"[314.55, 403.72]",4848,3543,1305,0.15579407416929109,0.15153329626619905,0.16867002714230322,0.5443151873513722,0.5685385569479491,0.4711128344319504,0.7308168316831684,0.2691831683168317,0.10713892605290579,0.0018360109421234729
235,installment,4,"[403.72, 1586.4849]",14180,10088,4092,0.4556848126486278,0.4314614430520508,0.5288871655680496,1.0,0.9999999999999999,1.0,0.7114245416078985,0.2885754583921015,0.2035969605883455,0.01983558098738089
236,mths_since_last_major_derog,0,"[-0.001, 22.0]",1565,1103,462,0.05029243524648114,0.04717505666994568,0.059713067080263665,0.05029243524648114,0.04717505666994568,0.059713067080263665,0.7047923322683706,0.2952076677316294,0.23568558298982037,0.002955028293088231
237,mths_since_last_major_derog,1,"[22.0, 39.0]",2116,1514,602,0.06799922874220708,0.06475343227406868,0.07780793589246478,0.11829166398868822,0.11192848894401436,0.13752100297272846,0.7155009451795841,0.2844990548204159,0.18365672247301099,0.002397547348066689
238,mths_since_last_major_derog,2,"[39.0, 70.0]",3866,2882,984,0.1242367761424256,0.1232624780804927,0.12718107793718494,0.24252844013111383,0.23519096702450706,0.26470208090991343,0.7454733574754268,0.2545266425245732,0.03129583165436988,0.00012263584143587828
239,mths_since_last_major_derog,3,"[70.0, 139.13899999999998]",1252,970,282,0.040233948197184906,0.041486677216543345,0.03644823575029081,0.28276238832829875,0.2766776442410504,0.30115031666020425,0.7747603833865815,0.22523961661341854,-0.12947928939773087,0.0006523738207224394
240,mths_since_last_major_derog,-9999,[-9999],22319,16912,5407,0.7172376116717013,0.7233223557589495,0.6988496833397958,1.0,1.0,1.0,0.7577400421165823,0.24225995788341773,-0.03441930756642994,0.0008423324389673397
241,total_il_high_credit_limit,0,"[-0.001, 13200.0]",6440,4798,1642,0.20695417443280417,0.2052093580257474,0.21222696135453017,0.20695417443280417,0.2052093580257474,0.21222696135453017,0.7450310559006211,0.25496894409937887,0.033625557774317534,0.00023597082616922782
242,total_il_high_credit_limit,1,"[13200.0, 98792.0]",21674,16261,5413,0.6965100584870493,0.6954792352765066,0.6996251777174616,0.9034642329198534,0.9006885933022539,0.9118521390719918,0.7502537602657562,0.24974623973424379,0.005943576132839402,2.4641724540186118e-05
243,total_il_high_credit_limit,2,"[98792.0, 1121826.7059999998]",3004,2322,682,0.09653576708014654,0.09931140669774603,0.08814786092800828,1.0,1.0,1.0,0.7729693741677763,0.2270306258322237,-0.11924479325279068,0.0013311947072804447
244,bc_open_to_buy,0,"[-0.001, 2249.0]",7896,5464,2432,0.25374381386978595,0.2336940250630854,0.31433372108052215,0.25374381386978595,0.2336940250630854,0.31433372108052215,0.6919959473150963,0.3080040526849038,0.2964425529970156,0.023905037360312225
245,bc_open_to_buy,1,"[2249.0, 5162.0]",5707,4061,1646,0.1833986760074555,0.1736880372952397,0.21274395760630735,0.43714248987724147,0.4073820623583251,0.5270776786868295,0.7115822673909235,0.28841773260907655,0.20282856471230135,0.007921656260211867
246,bc_open_to_buy,2,"[5162.0, 11542.0]",6886,5202,1684,0.221286715084517,0.22248834523758607,0.21765542199819052,0.6584292049617585,0.6298704075959112,0.7447331006850201,0.7554458321231484,0.24455416787685158,-0.021961540044740744,0.00010613843725514349
247,bc_open_to_buy,3,"[11542.0, 24000.0]",5741,4562,1179,0.1844912912140883,0.19511569222873273,0.15238464521132222,0.8429204961758467,0.8249860998246439,0.8971177458963423,0.7946350809963421,0.2053649190036579,-0.24718479114537845,0.010562464932421963
248,bc_open_to_buy,4,"[24000.0, 283988.70499999996]",4548,3836,712,0.14615335175782504,0.16406483897181473,0.09202533281633708,0.9890738479336718,0.9890509387964586,0.9891430787126794,0.8434476693051891,0.1565523306948109,-0.5781978134297693,0.04165308493965758
249,bc_open_to_buy,-9999,[-9999],340,256,84,0.01092615206632817,0.010949061203541338,0.010856921287320668,1.0,0.9999999999999999,1.0,0.7529411764705882,0.24705882352941178,-0.008450934474664851,7.786683944819936e-07
250,total_cu_tl,0,"[-0.001, 5.0]",28434,21289,7145,0.9137476701587506,0.9105256404773107,0.9234845547369781,0.9137476701587506,0.9105256404773107,0.9234845547369781,0.748716325525779,0.251283674474221,0.014132015149813293,0.0001831355726427518
251,total_cu_tl,1,"[5.0, 56.056]",2684,2092,592,0.08625232984124943,0.08947435952268937,0.07651544526302184,1.0,1.0,1.0,0.7794336810730254,0.22056631892697467,-0.15645947913922395,0.002027544975277443
252,total_pymnt,0,"[-0.001, 3001.38]",3725,1083,2642,0.11970563660903658,0.046319661263419014,0.34147602429882384,0.11970563660903658,0.046319661263419014,0.34147602429882384,0.29073825503355705,0.709261744966443,1.997710949242864,0.5896370981745299
253,total_pymnt,1,"[3001.38, 4996.67]",3720,1696,2024,0.1195449579021788,0.07253753047346136,0.2616001033992503,0.2392505945112154,0.11885719173688036,0.6030761276980742,0.4559139784946237,0.5440860215053763,1.2827129252170917,0.24251300596670852
254,total_pymnt,2,"[4996.67, 7368.74]",4538,3083,1455,0.1458319943441095,0.13185920191608572,0.18805738658394727,0.38508258885532487,0.25071639365296605,0.7911335142820215,0.6793741736447775,0.3206258263552226,0.35501246288102656,0.019951055948380276
255,total_pymnt,3,"[7368.74, 10393.93]",4113,3164,949,0.1321743042611993,0.13532355331251872,0.12265736073413468,0.5172568931165242,0.38603994696548477,0.9137908750161562,0.7692681740821785,0.23073182591782154,-0.09827381911603277,0.00124475511833695
256,total_pymnt,4,"[10393.93, 12309.1]",2548,2239,309,0.08188186901471817,0.09576151576066036,0.03993796044978674,0.5991387621312424,0.4818014627261451,0.9537288354659429,0.8787284144427001,0.12127158555729985,-0.8745336285394254,0.04881957638398962
257,total_pymnt,5,"[12309.1, 51003.930470918516]",12474,12116,358,0.40086123786875766,0.5181985372738548,0.04627116453405713,1.0,0.9999999999999999,1.0,0.9713003046336379,0.028699695366362032,-2.4158394745848435,1.1401007762019184
258,num_bc_tl,0,"[-0.001, 3.0]",5057,3681,1376,0.16251044411594576,0.15743552457123305,0.17784671061134807,0.16251044411594576,0.15743552457123305,0.17784671061134807,0.7279019181332806,0.2720980818667194,0.12190599627585186,0.0024882459693919812
259,num_bc_tl,1,"[3.0, 7.0]",12582,9389,3193,0.4043318979368854,0.4015653735939438,0.41269225798112963,0.5668423420528311,0.5590008981651768,0.5905389685924777,0.7462247655380703,0.25377523446192973,0.027331833617818557,0.0003041181527552664
260,num_bc_tl,2,"[7.0, 12.0]",9060,6853,2207,0.29114981682627417,0.29310123604636246,0.2852526819180561,0.8579921588791053,0.8521021342115394,0.8757916505105338,0.756401766004415,0.243598233995585,-0.027142674167503388,0.00021303074739063347
261,num_bc_tl,3,"[12.0, 15.0]",2307,1784,523,0.0741371553441738,0.07630127026217869,0.06759725991986558,0.932129314223279,0.928403404473718,0.9433889104303993,0.7732986562635458,0.22670134373645426,-0.12112213791344781,0.001054248341081724
